,Androgen,EGFR,Estrogen,Hypoxia,JAK-STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,WNT,p53,cell_type,disease,sample
S_1907_004802_VSMC/P,2.86456804490891,-1.0641175344557865,-0.40071386607504333,3.214446286282506,3.3188215654545212,-3.920475024649341,-2.4363726544573803,-5.6706355054578,9.451761589827077,2.6533986522080215,-2.3002323775710654,-0.628243963905184,-0.6916773112041517,-8.703343055490608,VSMC/P,Lean Control,S_1907_004802
S_1907_004896_VSMC/P,3.94938808849901,0.3711565934652013,-1.7931374437662528,6.632653559409399,5.444915507197752,-4.140755570128957,-2.3238512211440385,-6.531310569352657,9.082526982687865,3.7485961326770054,-2.046118390986788,0.010917710815235245,-0.6092790242001137,-7.375175622534227,VSMC/P,Type 1 Diabetes,S_1907_004896
S_1907_005225_VSMC/P,3.6931627853422153,-1.0033579050542571,-1.2432611432014506,5.855807677572143,6.844044705957403,-3.867549859949163,-2.489099204308755,-5.749805786451046,11.287831240618809,3.4364839632474675,-2.3263572159196513,-0.309760180075169,-0.7888055535463485,-8.446689313542953,VSMC/P,Type 1 Diabetes,S_1907_005225
S_2006_004078_VSMC/P,2.544920791715278,-0.29288970725476265,-0.39298783620910444,3.1813194268754645,4.838501369484264,-3.9892439972808202,-3.598937165636699,-6.0993681031381,9.79352871458771,4.115102808839156,-1.814316656380847,-0.222124004282286,-0.7584323326084432,-8.686738297334841,VSMC/P,Type 1 Diabetes,S_2006_004078
S_2007_002809_VSMC/P,2.9445527929557294,-0.4692057313541605,0.059436554763732344,3.5810348512481784,5.989916915370364,-3.5728976104618577,-3.205885218260926,-5.177626643037682,9.91810120498966,3.9129314255195924,-1.2293324856923062,-0.38630616964929515,-0.5573598478793381,-9.09033659045008,VSMC/P,Type 1 Diabetes,S_2007_002809
S_2007_002950_VSMC/P,4.078128945838992,0.49637732264091144,-1.0882027106545034,3.57059360859339,6.156308623370522,-4.367874510370479,-2.061628341206877,-5.004944485641424,11.563941126784094,2.6135245946901513,-1.7751366725378146,-0.2773321669281163,0.5478107595231542,-9.199412400411665,VSMC/P,Type 1 Diabetes,S_2007_002950
S_2007_002997_VSMC/P,3.509837931196771,-1.8094229931844168,-1.4088466756532187,4.884600477898486,3.978606034766898,-3.065117614291305,-2.325563528821047,-6.581178464823766,11.27615973025955,2.91868491409125,-2.440988698589959,-0.1065253883634342,-0.8202012239724825,-8.94758381280363,VSMC/P,Lean Control,S_2007_002997
S_2007_003044_VSMC/P,2.1961965760981346,-0.46994514373341484,0.9059096622798954,2.4793760401611533,0.8969922469853056,-3.3578479019588743,-1.0018066689554748,-2.9970282067936274,7.217304138854466,1.2600083283718244,-2.5983819509176844,-0.5096211162150511,-0.4624232694607958,-7.262937925925251,VSMC/P,Type 1 Diabetes,S_2007_003044
S_2007_003091_VSMC/P,2.8179931510947487,-0.9873209454711435,-0.6122159860859828,3.529431923799084,4.2645837836337295,-2.7988201198218117,-1.934186954189851,-5.844570947353467,10.895380752612262,2.367269652301836,-1.8475685030631297,0.3239569615995228,-0.8927334035968071,-8.585719302834857,VSMC/P,Type 1 Diabetes,S_2007_003091
S_2007_003138_VSMC/P,3.4114528388787617,0.8751822064398709,-1.5904092521078774,3.8907444599544965,7.9135134397819655,-4.9900966582913036,-3.4457052636390286,-6.609465666734199,9.234306107998732,4.157870446432062,-1.3457026804091388,-0.3501971733493665,-0.36791610398900343,-8.335780317937408,VSMC/P,Type 1 Diabetes,S_2007_003138
S_2007_003793_VSMC/P,3.053095645413835,0.11040677451153158,-1.4506110901655054,4.921228280148179,3.4367042404769657,-5.254478651049887,-2.3433806246421924,-6.916707889416375,8.485007494139413,2.325208660431974,-1.4019279284632182,-0.8934794098322322,-1.0918430616743404,-8.998910637130987,VSMC/P,Type 1 Diabetes,S_2007_003793
S_2007_003840_VSMC/P,2.8261661131209417,-0.05296828373000092,-0.470040395513263,3.246339871682075,5.353385929613365,-4.037561205212393,-3.1411686847170777,-5.967633139209604,9.626347545284705,3.3396457085384608,-1.2378057466123398,-0.027441258892205625,-0.2028537785938674,-8.226775601321448,VSMC/P,Type 1 Diabetes,S_2007_003840
S_2007_003934_VSMC/P,3.0727802275610596,0.9465748408780283,-0.5001428249281817,3.3754075921533984,4.642641944057967,-4.354007284632456,-2.9565838637621225,-5.7385260669717955,9.71615500141835,3.4133024573966178,-1.3281959812934983,-0.6285465703508746,-0.2837377468794175,-9.097202937074412,VSMC/P,Type 1 Diabetes,S_2007_003934
S_2007_004028_VSMC/P,0.9021598189835293,1.9611721937177928,0.5511032590501899,1.564597769402652,2.3570396332374344,-4.774253789438512,-1.9278603317877494,-5.021433522366858,8.997496972373572,1.938284000112037,-0.8032273609349114,-1.3379677192570807,-0.31501798593978597,-7.9201598009462515,VSMC/P,Lean Control,S_2007_004028
S_2007_004216_VSMC/P,2.8261661131209417,-0.05296828373000092,-0.470040395513263,3.246339871682075,5.353385929613365,-4.037561205212393,-3.1411686847170777,-5.967633139209604,9.626347545284705,3.3396457085384608,-1.2378057466123398,-0.027441258892205625,-0.2028537785938674,-8.226775601321448,VSMC/P,Lean Control,S_2007_004216
S_2007_004263_VSMC/P,0.9021598189835293,1.9611721937177928,0.5511032590501899,1.564597769402652,2.3570396332374344,-4.774253789438512,-1.9278603317877494,-5.021433522366858,8.997496972373572,1.938284000112037,-0.8032273609349114,-1.3379677192570807,-0.31501798593978597,-7.9201598009462515,VSMC/P,Lean Control,S_2007_004263
S_2103_004019_VSMC/P,3.5749747006783914,-0.892440897102871,-0.9460362578686156,3.442997478396282,5.551637507577731,-3.744858768751798,-3.2777423858087484,-3.8855067438974458,10.308820624646245,3.69584255069254,-1.7545789794483626,-1.4222232192142823,0.08605567801162643,-9.272920420916654,VSMC/P,Type 1 Diabetes,S_2103_004019
S_2103_004028_VSMC/P,2.0340347152674547,0.5171212166064909,0.1034840563040826,2.152627272289636,5.008358508434509,-4.362825068323619,-3.1484920301286703,-5.535631530776348,10.668942407973326,3.604006630126515,-1.1395216691213532,-0.42307123115537676,0.03301708147331946,-8.60215347309318,VSMC/P,Type 1 Diabetes,S_2103_004028
S_2103_004037_VSMC/P,4.383457132013521,-3.4387745586860707,-0.6537405999456921,4.31872843774789,4.149125534503477,-2.367127343809257,-2.714215844462133,-3.519668834923898,10.281492627279455,3.156438930640345,-2.086679523464401,-1.7385743938735683,0.03399612556558441,-9.994766748838526,VSMC/P,Lean Control,S_2103_004037
S_2103_004046_VSMC/P,5.263086169637885,-0.6615335382731777,-1.6655074798474099,3.351543529500991,8.834532512078415,-2.5534631307630344,-3.779518607985093,-4.705944925353257,9.260473778060183,4.569907867271833,-2.4729921378610027,0.22013901731299612,-0.3777830754424174,-8.857467202094247,VSMC/P,Lean Control,S_2103_004046
S_2103_004064_VSMC/P,4.170230723299281,-3.028186092638685,-2.657398010156821,5.170577169301907,6.637076893207191,-3.2389186823845555,-2.314439388128363,-4.483859804454202,8.019040739797436,2.7475032135747535,-2.7369250104600167,-1.3021941745071528,-1.0936800590108373,-9.512038101977126,VSMC/P,Type 1 Diabetes,S_2103_004064
S_2103_004073_VSMC/P,4.055957129845381,-1.75663736040839,-0.9166109214176889,3.525216574398017,5.619321264660123,-4.054004190288475,-3.142763145371854,-4.104518053909714,10.279497598846412,3.213447075197265,-1.7662222885262175,-1.3323354909157559,-0.8009175022576676,-9.280608669288636,VSMC/P,Type 1 Diabetes,S_2103_004073
S_2103_004091_VSMC/P,4.15040768765635,-1.7998995970377039,-0.8554401975910388,4.059948165637077,6.178465414599568,-3.642136882288692,-3.204149938431531,-2.833829863778107,10.9467735692708,3.207851650714429,-2.2292835209456494,-2.0877174952543784,-0.008434884159545042,-9.92406503369028,VSMC/P,Lean Control,S_2103_004091
S_2103_004100_VSMC/P,2.4575775846445485,0.3315957502963827,-0.22743503231265502,2.7851977173112195,7.0400842049514,-3.0544089357082784,-3.2572903880258197,-4.839145218316373,9.932050419596846,4.170641359420503,-0.9647349627813148,-0.20758617344954491,-0.6401945719369639,-8.961120085130851,VSMC/P,Type 1 Diabetes,S_2103_004100
S_2103_004109_VSMC/P,4.6041456514968155,-2.3552729330720874,-0.8891083185353235,4.504240868676169,6.321461111985441,-2.470516458989949,-3.224220168764463,-2.9468065549138034,8.766472177492474,3.9215309947416532,-2.0856295812806587,-1.654768927981553,-0.3215959385459463,-9.817917193632491,VSMC/P,Type 1 Diabetes,S_2103_004109
S_2103_004118_VSMC/P,1.7922691420397665,-1.76312458968892,-0.6079248078815959,3.0154321326366613,3.314141052380573,-3.6796292223772116,-2.2569315380043857,-3.248881810884928,7.961537891980602,1.8781744422375535,-1.5946599170501001,-1.3434204649152104,-1.0788815182065665,-9.01392672626008,VSMC/P,Type 1 Diabetes,S_2103_004118
S_2103_004127_VSMC/P,3.482129369515529,-2.415749994387406,-0.9044946892631072,3.888270102638031,4.478758075642401,-2.638275746429575,-2.909494676172026,-3.5521073489231587,9.936589447097507,3.252479884945165,-1.9854201521034651,-1.4240712662556048,-0.3891352488670833,-9.609401562730586,VSMC/P,Lean Control,S_2103_004127
S_2103_004145_VSMC/P,5.016778849507612,-1.965863488903208,-1.010737764661032,4.487117840842471,2.547965823458602,-3.975247353578748,-2.042887536851099,-2.81525348421237,10.931020079195566,2.457680099340379,-1.508072150775478,-1.2555105919455989,-0.07682306035263677,-11.068335720983246,VSMC/P,Type 1 Diabetes,S_2103_004145
S_2103_004154_VSMC/P,4.826503288124286,-1.8335889589951118,-1.9476868529101392,4.402982732011894,14.443294663116015,-3.4384288589809873,-3.027553994633721,-3.4806204769609153,10.334332292480175,2.8649335445213957,-2.3851197165494744,-2.211609866149039,-0.5222330209925533,-9.038523919333127,VSMC/P,Type 1 Diabetes,S_2103_004154
S_2103_004163_VSMC/P,3.381284228041054,-1.7234172636294427,-0.4016031003232517,3.8165522579501197,3.1482255335299514,-3.258849333624286,-2.75805253433052,-3.044397160178123,11.553139794276612,3.114371076968166,-2.045147665902507,-1.4220382552499728,-0.696275359218249,-8.485858568199054,VSMC/P,Type 1 Diabetes,S_2103_004163
S_2103_004181_VSMC/P,4.054535114611227,-3.2688141089421134,-0.505091347768749,4.182144165346559,3.396059641763942,-3.334895775184925,-2.3549695719103134,-3.87369045767181,10.534930382369136,2.5228530621734206,-2.0218854977465655,-1.9261043193942806,-0.5145493022581344,-9.512082867071722,VSMC/P,Type 1 Diabetes,S_2103_004181
S_2107_023520_VSMC/P,4.13456692055829,-2.4698685353852308,-0.5353468434881703,3.922266059802658,3.875739346861252,-2.873087421540074,-2.5683623205565143,-3.4900724040233633,9.907096319885621,3.02495468810783,-1.9572764646807905,-1.8375580408104024,-0.5564573528324442,-10.238541933500194,VSMC/P,Type 1 Diabetes,S_2107_023520
S_2107_023538_VSMC/P,2.9110201397197017,-2.7950180540556624,-0.7059109683876728,4.020557125314945,3.4317443035688613,-4.383823642108081,-3.148557919233185,-3.888371685615511,9.244581650696075,3.097770479779546,-1.5121361547376497,-1.250653572049322,-0.5000703365830355,-9.522120118091022,VSMC/P,Lean Control,S_2107_023538
S_2107_023547_VSMC/P,2.6894007878756088,-1.5883205154263453,-1.0381242772582022,4.64793768325418,3.2172439988837733,-3.6795539477870145,-2.7787008696818942,-4.522235241530139,11.775320369741346,3.043299990689076,-2.1779212607372593,-1.2713140387803508,-0.6389887654687856,-9.516585247557197,VSMC/P,Type 1 Diabetes,S_2107_023547
S_2107_023556_VSMC/P,4.574678999128162,-1.838216262393523,-0.3478594571106013,4.311399486486033,3.9259487134139635,-3.051033616799288,-2.5145227027083186,-2.2439598069568105,11.258380994683387,2.8640395528821196,-2.330871253138607,-1.57701506804429,-0.011865606101383992,-10.019348919012925,VSMC/P,Lean Control,S_2107_023556
S_2107_023592_VSMC/P,2.9036667910534586,-2.808893064565275,-0.8685422648330543,3.389118439342147,1.6965101015265052,-1.5087622309204147,-1.4029591445450902,-3.335861605160397,8.310842850367331,1.7023093918193133,-1.6669893409338603,-1.5735660228538042,-0.19773513912537705,-9.242092230579926,VSMC/P,Type 1 Diabetes,S_2107_023592
S_2107_023610_VSMC/P,4.339402134457928,-2.8306228075846818,-0.981106604070366,4.76900276560007,5.387472787738198,-2.9835586703747294,-2.6415603747848353,-2.903029703578405,10.414817373167145,2.951735019231682,-2.5399099573896597,-1.1067264986239012,-0.3625337682135776,-10.323820833474654,VSMC/P,Type 1 Diabetes,S_2107_023610
S_2107_023619_VSMC/P,3.0201445520233072,-0.31918607668953314,-1.4456254006807128,4.797347884825108,3.955287686769505,-4.31675119399683,-2.7056576308605313,-1.96648941495241,9.47838296848485,3.011469641071691,-1.7576315016580357,-1.892837352589706,-0.494563387604213,-8.766057170420186,VSMC/P,Lean Control,S_2107_023619
S_1907_004567_aPT,4.557564544939469,-1.2606925581453239,-4.245143608790527,4.139727694024702,2.233281658169165,-5.782012342702181,-3.507678931161126,-7.452621733025904,3.420732697504662,5.019807075769658,-2.2258111959005022,-2.3455161073932387,-1.0185286710574017,-8.202762908268955,aPT,Type 1 Diabetes,S_1907_004567
S_1907_004614_aPT,2.696670748137929,-0.8403035534059238,-1.6677924212956972,2.5326992517112448,4.42902758866258,-4.997707210716951,-3.5342199129649745,-8.371040345971291,3.9426963633541967,4.949228987327983,-1.2802829659183963,-1.5822139218604232,-1.2729233357427168,-7.656113940245741,aPT,Type 1 Diabetes,S_1907_004614
S_1907_004802_aPT,2.6734077748462006,0.309559105903265,-1.4958736564746542,2.790783726971178,4.036687233900061,-6.0077494085936625,-3.4753576692615233,-8.956395542793564,3.008495749431682,4.342407809591128,-0.9044508031130212,-1.0536945906656232,-1.2147030733888227,-7.753859755929303,aPT,Lean Control,S_1907_004802
S_1907_004896_aPT,2.371259226137064,3.495539622195681,-1.8815422269666346,4.916985096610068,4.440976346043312,-6.562669492304677,-1.6295215370588645,-6.508207334768681,3.3163212196197414,3.6908553511963467,-2.3143951728969685,-0.8726733661946952,-1.4604204185343932,-5.7103810337068275,aPT,Type 1 Diabetes,S_1907_004896
S_1907_005225_aPT,2.7011764612554647,-1.4288922261125465,-2.3450811091532047,5.048967128679338,2.3350819481897216,-3.957721696635088,-3.1165177511824242,-7.550512966384733,4.648399218613665,5.4188679142382306,-2.436664401180884,-0.7700589833247923,-0.8700427860315113,-8.943905745490262,aPT,Type 1 Diabetes,S_1907_005225
S_2006_004078_aPT,2.3736328708979357,-0.32513347130493514,-1.3736868918820397,2.589674054458564,4.5471817007163065,-5.987543922702704,-4.2930955916956846,-9.193016762018527,3.8979559855735704,5.4907832213459455,-0.9940064014705491,-1.2752779491650257,-1.096914263636477,-8.001861936017947,aPT,Type 1 Diabetes,S_2006_004078
S_2007_002809_aPT,2.3512288233970016,-0.6615615777706734,-0.7350001869398824,2.416195891635123,4.394705303050609,-4.759001779460048,-3.645404973676949,-7.849127659031535,4.691899054153291,5.098985923004655,-0.9911087414282983,-1.0620944117341093,-1.3685263276872173,-8.94854233971765,aPT,Type 1 Diabetes,S_2007_002809
S_2007_002950_aPT,3.4711611704587853,-1.2563651290646491,-1.2334899724954456,3.0182669838624787,3.301936377049104,-4.760012951938034,-2.5027037587794765,-7.755727526693816,3.7132355410613624,5.040576339010561,-1.4883198389084442,-0.9863845501331903,-1.7475974696719483,-8.857528557397021,aPT,Type 1 Diabetes,S_2007_002950
S_2007_002997_aPT,4.306371379543434,-1.8133526465759362,-3.2349723187842696,2.4855782913006093,4.287888241155607,-4.748327132343158,-2.506270998576191,-6.904522408531516,3.511752621161186,5.7963965509473425,-2.482288127142314,-1.5510569004962595,-1.5684506345474085,-6.561747167434424,aPT,Lean Control,S_2007_002997
S_2007_003044_aPT,4.063908432919124,-0.010089222412394263,-2.2523419432405447,3.0779859689437923,3.81722542365586,-5.866529049576636,-2.89877764784647,-7.811254185662482,3.072583354586226,5.105513712288952,-2.0009741840026476,-1.0081150358312467,-1.3019334265511864,-8.03375923426292,aPT,Type 1 Diabetes,S_2007_003044
S_2007_003091_aPT,2.437552162287056,0.32838473160562687,-2.816925644579025,3.221012843756346,3.156748377958713,-6.375238804830671,-2.875740882332492,-8.137073282295948,1.5390490061716473,4.836623913212157,-1.3358312676613417,-1.5016726686937882,-1.6857303964782497,-7.7712601677074895,aPT,Type 1 Diabetes,S_2007_003091
S_2007_003138_aPT,2.7970520048453538,0.46120520487883854,-1.6856490421318056,2.306701870232599,4.842192431711804,-5.498354929498058,-3.3865688854043725,-8.124702099943953,3.4431898231236278,6.667078805560502,-1.453677698365179,-0.771017044960102,-1.547772241192333,-7.538448828158518,aPT,Type 1 Diabetes,S_2007_003138
S_2007_003793_aPT,3.2893930286206854,0.013954458234699423,-1.3285362029780745,2.4979867279306527,4.324464710629417,-5.864850985516974,-3.867982414814298,-8.51433725280898,3.502709402914328,5.08592557740305,-1.1448755008772944,-0.9840973096771676,-1.418556366308329,-8.142856543045157,aPT,Type 1 Diabetes,S_2007_003793
S_2007_003840_aPT,3.1290886458476193,0.012329389105682133,-1.1078594222921059,2.5653700497679046,4.759074092284145,-4.591550434632692,-3.8694232206653263,-7.276873415646623,3.1749460423714972,6.6087961792523835,-1.6341043168399596,-1.1429656669412878,-1.1033097608512552,-8.85687503977379,aPT,Type 1 Diabetes,S_2007_003840
S_2007_003934_aPT,2.8058953660479298,0.32213646228122816,-1.9971478528251259,3.608821419089152,3.089366390900298,-6.373180451796601,-3.2245346286746934,-8.101729254994595,3.149518508811754,4.368543553330822,-1.048239669687064,-1.547917931507733,-1.59139128122432,-7.1500898441470575,aPT,Type 1 Diabetes,S_2007_003934
S_2007_004028_aPT,3.0496109127276787,-0.36322979874292627,-1.7812246930376554,3.2018719416432853,4.405528619550678,-5.2363803524608,-3.7759214843594866,-9.029485369392502,3.61614884869456,5.374459223117773,-1.3567493082367732,-0.7840299211224327,-1.3974421231737548,-8.209052146462486,aPT,Lean Control,S_2007_004028
